player_id,talent_total_p96,talent_posterior_sd,weight_prior_league,weight_prior_season,weight_live_season,prior_season_rate,live_season_rate,prior_season_minutes,live_season_minutes,league_prior_rate,prior_source,talent_total_p96_low,talent_total_p96_high,slug,player_name,nationality,birth_date,current_team_name,current_team_abbreviation,sample_status,live_minutes,evidence_minutes,talent_percentile,talent_percentile_low,talent_percentile_high,talent_rank,in_live_season
2lqRkwRnQr,0.009108814611312601,0.08690036234684691,0.7403447610999802,0.2596552389000199,0.0,-0.11183877028181044,,2342.0,0.0,0.05152780060257464,prior_season_available,-0.13382956142033053,0.15204719064295574,luis-barraza,Luis Barraza,USA,1996-11-08,D.C. United,DCU,qualified,0.0,2342.0,19.920400786690053,0.0,96.08581831712114,62.0,False
2vQ1LyOKqr,0.00418462647093007,0.09465926869047415,0.8784501528104627,0.0,0.12154984718953739,,-0.33796815703380584,0.0,917.0,0.05152780060257464,no_prior_season,-0.1515160147871012,0.15988526772896133,angus-gunn,Angus Gunn,England,1996-01-22,San Jose Earthquakes,SJE,provisional,917.0,917.0,19.61575772072503,0.0,96.08581831712114,63.0,True
gjMNeXBpQK,0.004044030651223997,0.07268896224348306,0.5179976269183186,0.31536496215173093,0.1666374109299504,0.034903738317757005,-0.20196343490304705,3424.0,2166.0,0.05152780060257464,prior_season_available,-0.11551867240217568,0.12360673370462368,roman-celentano,Roman Celentano,USA,2000-09-14,FC Cincinnati,CIN,qualified,2166.0,5590.0,17.454021155583906,0.0,96.08581831712114,64.0,True
4wM4JxWpqj,0.003899317675466168,0.08247787675138324,0.6669077701638632,0.2451683585240958,0.08792387131204112,-0.12214671280276816,-0.0058967359050445065,2312.0,1011.0,0.05152780060257464,prior_season_available,-0.13176471689237698,0.13956335224330932,jonathan-sirois,Jonathan Sirois,Canada,2001-06-27,FC Dallas,FCD,provisional,1011.0,3323.0,14.492970286504015,0.0,96.08581831712114,65.0,True
gjMNRZE3MK,0.003110013294725032,0.09145701661115654,0.8200208471996465,0.0,0.1799791528003534,,-0.21749106382978722,0.0,1410.0,0.05152780060257464,no_prior_season,-0.14732339202204872,0.1535434186114988,stefan-cleveland,Stefan Cleveland,USA,1994-05-25,Sporting Kansas City,SKC,qualified,1410.0,1410.0,12.920586828257056,0.0,96.08581831712114,66.0,True
gOMnRnO8Mw,-0.01141663047054641,0.09748923359971386,0.9317601779108522,0.018632173037425533,0.04960764905172223,-1.4604923076923078,-0.6494167400881058,156.0,227.0,0.05152780060257464,prior_season_available,-0.17177214976854177,0.14893888882744893,thomas-hasal,Thomas Hasal,Canada,1999-07-09,Los Angeles FC,LAFC,limited,227.0,383.0,12.324921596768192,0.0,96.08581831712114,67.0,True
gpMO4XD5zy,-0.012539619384159446,0.08660443758714556,0.7353111039660886,0.2646888960339113,0.0,-0.19052020725388608,,2316.0,0.0,0.05152780060257464,prior_season_available,-0.154991242502041,0.12991200373372208,oscar-ustari,Óscar Ustari,Argentina,1986-07-03,Inter Miami CF,MIA,qualified,0.0,2316.0,12.197682453622495,0.0,96.08581831712114,68.0,False
2vQ1L20Oqr,-0.016677826774509373,0.092568033160189,0.8400650276892794,0.15993497231072065,0.0,-0.37493069306930693,,1212.0,0.0,0.05152780060257464,prior_season_available,-0.1689386916895427,0.13558303814052394,john-mccarthy,John McCarthy,USA,1992-07-04,New York Red Bulls,NYRB,qualified,0.0,1212.0,12.197682453622495,0.0,96.08581831712114,69.0,False
KAqBgD4Qbg,-0.026323367595586067,0.06983543498782985,0.4781261731492336,0.24236490653812853,0.2795089203126379,-0.2542362017804154,0.03813035935563817,2696.0,2421.0,0.05152780060257464,prior_season_available,-0.14119243599810674,0.08854570080693461,jonathan-bond,Jonathan Bond,England,1993-05-19,Houston Dynamo FC,HOU,qualified,2421.0,5117.0,10.497727635145909,0.0,79.60054217828097,70.0,True
0x5gP9Jjq7,-0.031531938636592295,0.09505590336630966,0.8858272172433903,0.11209825057234543,0.0020745321842641547,-0.7472200626959247,3.1744000000000003,638.0,24.0,0.05152780060257464,prior_season_available,-0.1878849858790253,0.12482110860584072,earl-edwards-jr,Earl Edwards Jr.,USA,1992-01-24,San Jose Earthquakes,SJE,limited,24.0,662.0,8.577845107106787,0.0,96.08581831712114,71.0,True
a35ryXm2ML,-0.03295214048611631,0.08330100168881824,0.6802856037527276,0.2198851160464861,0.09982928020078631,-0.135702823179792,-0.38232,2019.0,640.0,0.05152780060257464,prior_season_available,-0.16997009509123737,0.10406581411900476,novak-micovic,Novak Mićović,Serbia,2001-10-25,LA Galaxy,LAG,provisional,640.0,2659.0,7.47455217137086,0.0,81.77124860468825,72.0,True
wvq9XwJ35W,-0.042217366473919354,0.08165676231635235,0.653694973109286,0.055119480250942515,0.29118554663977153,-0.5168155339805826,-0.16283166397415189,309.0,2476.0,0.05152780060257464,prior_season_available,-0.17653078798665234,0.09209605503881363,luka-gavran,Luka Gavran,Canada,2000-05-09,Toronto FC,TOR,qualified,2476.0,2785.0,5.665962366448732,0.0,79.60054217828097,73.0,True
4JMAk3z9qK,-0.04454069967515538,0.08326506342860851,0.6796987438895616,0.09570596172313492,0.22459529438730333,0.13836957055214721,-0.4132182470527934,815.0,1951.0,0.05152780060257464,prior_season_available,-0.18149954110268945,0.09241814175237871,thomas-gillier,Thomas Gillier,Chile,2004-05-28,CF Montréal,MTL,qualified,1951.0,2766.0,3.821825333545952,0.0,79.60054217828097,74.0,True
Xj5Y43JyMb,-0.07433673819431508,0.09105240422266918,0.8127812351240925,0.18721876487590747,0.0,-0.6207581151832462,,764.0,0.0,0.05152780060257464,prior_season_available,-0.2241046153571114,0.07543113896848125,jeffrey-gal,Jeffrey Gal,USA,1993-04-06,Chicago Fire FC,CHI,provisional,0.0,764.0,2.9029128793919097,0.0,62.779062350502315,75.0,False
gpMOoO8rMz,-0.08025893753244191,0.07923732837627337,0.6155317808510286,0.3013910535839384,0.08307716556503293,-0.20708055555555555,-0.5965984665936472,3456.0,913.0,0.05152780060257464,prior_season_available,-0.21059274435806447,0.050074869293180654,john-pulskamp,John Pulskamp,USA,2001-04-19,Sporting Kansas City,SKC,provisional,913.0,4369.0,1.4514564396959548,0.0,41.376973369478556,76.0,True
